Placa;Data Posicao;Velocidade;Ignicao;Bloqueio;Bateria;Rua;Cidade;Estado;Latitude/Longitute;Memoria;Odometro;RPM;Temperatura;Temperatura;Satelite;Alerta Interno;Sinal GPS
ITG7322;31/01/2018 17:07:59;0;Ligada;Nao;27;Sem nome;Itatiba;SP;-22.9804,-46.8259;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 17:05:59;7;Ligada;Nao;27;Sem nome;Itatiba;SP;-22.9804,-46.8264;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 17:03:59;80;Ligada;Nao;27;Rod D Pedro I;Itatiba;SP;-22.9687,-46.8409;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 17:02:00;38;Ligada;Nao;27;Rod D Pedro I;Itatiba;SP;-22.9548,-46.8586;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 17:01:51;26;Ligada;Nao;27;Rod D Pedro I;Itatiba;SP;-22.9545,-46.8593;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:59:51;86;Ligada;Nao;27;Rod D Pedro I;Itatiba;SP;-22.9472,-46.8706;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:57:51;88;Ligada;Nao;27;Rod D Pedro I;Valinhos;SP;-22.9355,-46.8929;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:55:52;80;Ligada;Nao;27;Rod D Pedro I;Valinhos;SP;-22.9305,-46.9179;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:53:52;86;Ligada;Nao;27;Rod D Pedro I;Valinhos;SP;-22.9266,-46.9421;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:51:52;64;Ligada;Nao;27;Rod D Pedro I;Valinhos;SP;-22.9123,-46.9557;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:49:52;85;Ligada;Nao;27;Rod D Pedro I;Valinhos;SP;-22.9059,-46.9768;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:47:52;39;Ligada;Nao;27;Rod D Pedro I;Campinas;SP;-22.8996,-46.9988;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:45:52;74;Ligada;Nao;27;AC P/ Av Mackenzie;Campinas;SP;-22.8869,-47.0123;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:43:52;79;Ligada;Nao;27;Rod D Pedro I;Campinas;SP;-22.8659,-47.0206;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:41:52;61;Ligada;Nao;27;Rod D Pedro I;Campinas;SP;-22.8488,-47.0304;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:39:52;67;Ligada;Nao;27;Rod D Pedro I;Campinas;SP;-22.8427,-47.0504;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:37:52;72;Ligada;Nao;27;Rod D Pedro I;Campinas;SP;-22.8444,-47.0723;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:35:52;73;Ligada;Nao;27;Rod D Pedro I;Campinas;SP;-22.8478,-47.0949;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:33:52;47;Ligada;Nao;27;R Sylvia da Silva Braga;Campinas;SP;-22.8528,-47.1133;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:31:52;42;Ligada;Nao;27;R Sylvia da Silva Braga;Campinas;SP;-22.8512,-47.1153;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:29:52;51;Ligada;Nao;27;R Felinto de Almeida;Campinas;SP;-22.8502,-47.1085;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:27:52;12;Ligada;Nao;27;Rod D Pedro I - Pista Lateral;Campinas;SP;-22.8487,-47.1007;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:25:52;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8467,-47.0992;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:23:52;14;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8466,-47.0979;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:21:52;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:19:52;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:17:52;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:15:52;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:13:52;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:11:52;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:11:46;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:10:44;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:10:29;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:08:39;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:06:00;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 16:02:01;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:58:59;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:54:59;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:50:59;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:47:00;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:43:00;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:39:00;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:35:00;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:27:00;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:25:44;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:25:26;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:24:30;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:24:22;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:22:01;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:18:01;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:14:01;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:10:01;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:06:01;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 15:02:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:59:51;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:55:51;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:51:51;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:47:51;0;Desligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:47:46;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:44:04;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:40:04;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:36:04;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:32:04;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:28:04;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:24:04;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:20:05;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:18:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:14:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:10:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:06:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:02:03;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 14:00:30;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:58:54;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:55:25;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:51:25;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:47:25;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:43:25;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:39:25;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:35:25;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:27:25;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:23:25;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:22:32;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:20:36;0;Desligada;Nao;26;Sem nome;Campinas;SP;-22.8463,-47.0973;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:19:29;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8463,-47.0977;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:17:29;13;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8463,-47.0962;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:15:29;21;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8451,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:13:29;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8441,-47.0933;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:13:15;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8441,-47.0933;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:13:05;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:10:03;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:06:03;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:02:04;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 13:01:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:57:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:53:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:49:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:45:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:41:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:37:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:33:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:29:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:25:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:21:02;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:20:38;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:17:23;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:13:23;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:09:23;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:09:02;0;Desligada;Nao;26;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:08:51;0;Desligada;Nao;26;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:08:04;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8443,-47.0936;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:06:04;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:05:51;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:05:15;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 12:02:05;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:58:22;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:54:22;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:50:22;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:46:22;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:43:42;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:39:42;0;Desligada;Nao;26;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:39:37;0;Desligada;Nao;26;Sem nome;Campinas;SP;-22.8437,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:38:12;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:38:07;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:37:23;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:35:23;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:34:56;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:34:53;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:34:48;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:34:44;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:32:47;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:30:47;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:28:47;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:27:06;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:25:06;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:23:06;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:21:06;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:21:04;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:20:04;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:18:04;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:16:04;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:14:04;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:12:04;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:10:04;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:08:04;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:06:05;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:04:05;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:02:06;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 11:01:30;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:59:30;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:57:30;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:55:30;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:53:30;0;Ligada;Nao;24;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:51:30;0;Ligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:51:27;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:51:12;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8437,-47.0922;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:47:12;0;Desligada;Nao;26;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:47:07;0;Desligada;Nao;26;Sem nome;Campinas;SP;-22.8437,-47.0922;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:46:24;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8435,-47.0925;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:44:24;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8440,-47.0924;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:43:51;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8440,-47.0924;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:43:15;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8440,-47.0924;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:42:23;0;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8440,-47.0924;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:41:10;5;Ligada;Nao;27;Sem nome;Campinas;SP;-22.8453,-47.0921;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:39:10;0;Ligada;Nao;25;Sem nome;Campinas;SP;-22.8459,-47.0914;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:39:05;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8459,-47.0914;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;31/01/2018 10:38:49;0;Desligada;Nao;25;Sem nome;Campinas;SP;-22.8459,-47.0914;Sim;0;;-125;-125;Nao;Nao;Valido
